Goal;Target;Indicator;SeriesCode;SeriesDescription;GeoAreaCode;GeoAreaName;Sex;Units;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);528;Netherlands (Kingdom of the);MALE;PER_100000_EMP;;;;;;;;;;1.57;1.42;1.25;0.92;1.17;1.2;0.96;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);540;New Caledonia;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;4;11;5;7;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);554;New Zealand;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;2.47;;;2.3;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);554;New Zealand;FEMALE;PER_100000_EMP;;;;;;;;;;;;;0.36;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);554;New Zealand;MALE;PER_100000_EMP;;;;;;;;;;;;;4.09;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);558;Nicaragua;BOTHSEX;PER_100000_EMP;9;10;9;6;;;;;;7.63;7.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);558;Nicaragua;FEMALE;PER_100000_EMP;5;4;1;1;;;;;;0.91;2.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);558;Nicaragua;MALE;PER_100000_EMP;11;15;17;11;;;;;;12.93;12.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);578;Norway;BOTHSEX;PER_100000_EMP;2.5;1.6;1.7;2.1;1.7;2.1;1.3;1.6;2;1.76;1.63;2.16;1.43;1.85;1.74;1.51;1.66;1.59;1.31;1.09;1.45;1.33;1.1;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);578;Norway;FEMALE;PER_100000_EMP;;;;;;;;;;0.17;0.16;1;0.16;0.33;0.24;0.16;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);578;Norway;MALE;PER_100000_EMP;;;;;;;;;;3.19;2.88;3.19;2.54;3.21;3.02;2.7;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);578;Norway;BOTHSEX;PER_100000_EMP;;;;;;;;;;2.96;2.3;6.19;4.92;1.44;7.14;8.17;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);578;Norway;FEMALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;2.77;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);578;Norway;MALE;PER_100000_EMP;;;;;;;;;;4.98;3.83;10.62;8.14;2.33;9.62;13.79;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);578;Norway;BOTHSEX;PER_100000_EMP;;;;;;;;;;3.46;3.24;3.01;2.79;2.72;9.32;2.46;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);578;Norway;FEMALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);578;Norway;MALE;PER_100000_EMP;;;;;;;;;;6.44;6.22;6.35;5.89;5.14;17.13;4.57;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);578;Norway;BOTHSEX;PER_100000_EMP;;;;;;;;;;1.69;1.57;1.97;1.21;1.84;1.19;0.97;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);578;Norway;FEMALE;PER_100000_EMP;;;;;;;;;;0.18;0.17;1.06;0.18;0.35;0.13;0.17;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);578;Norway;MALE;PER_100000_EMP;;;;;;;;;;3.06;2.77;2.78;2.13;3.21;2.12;1.68;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);586;Pakistan;BOTHSEX;PER_100000_EMP;;55.78;44.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);591;Panama;BOTHSEX;PER_100000_EMP;6.65;8.15;6.3;8.27;5.66;6.4;8.71;;;;;1.6;1.5;1.3;1.24;1.5;4;1.97;1.31;1.3;0.31;0.2;1;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);591;Panama;FEMALE;PER_100000_EMP;1.28;0.9;2.58;2.01;0;0.77;3.36;;;;;;;;0;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);591;Panama;MALE;PER_100000_EMP;9.6;12.12;7.53;10.22;8.8;9.57;11.44;;;;;1.6;1.5;2.2;2.06;;0.4;3.01;1.91;1.9;0.46;0.3;1.52;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);591;Panama;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;;0.4;3.92;8.82;0;0;0;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);591;Panama;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);591;Panama;MALE;PER_100000_EMP;;;;;;;;;;;;;;;;;0.4;6.25;27.27;0;0;0;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);591;Panama;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;;3.6;1.89;1.17;1.34;0.32;0.21;1;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);591;Panama;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);591;Panama;MALE;PER_100000_EMP;;;;;;;;;;;;;;;;;3.6;2.88;1.69;1.94;0.48;0.31;1.52;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);608;Philippines;BOTHSEX;PER_100000_EMP;9.47;;11.84;7.13;;;;3.94;;3.95;;4.44;;6.4;;3.8;;9.6;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);616;Poland;BOTHSEX;PER_100000_EMP;5.2;5.1;4.9;4.9;4.7;4.4;4.6;4.3;4.5;4.65;3.33;2.5;2.3;1.83;1.75;1.9;1.54;2;1.56;1.1;1.38;1.51;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);616;Poland;FEMALE;PER_100000_EMP;;;;;;;;;;0.52;0.33;0.22;0.32;0.22;0.19;0.24;;;;;0.11;0;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);616;Poland;MALE;PER_100000_EMP;;;;;;;;;;7.62;6.04;4.36;3.91;3.17;3.04;3.25;;;;;2.46;1.71;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);616;Poland;BOTHSEX;PER_100000_EMP;;;;;;;;;;535.55;438.06;317.95;245.52;291.16;164.74;228.35;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);616;Poland;MALE;PER_100000_EMP;;;;;;;;;;604.43;;386.41;308.31;348.08;223.54;295.92;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);616;Poland;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);616;Poland;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);616;Poland;MALE;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);616;Poland;BOTHSEX;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;9.63;6.45;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);616;Poland;FEMALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);616;Poland;MALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;17.27;11.05;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);616;Poland;BOTHSEX;PER_100000_EMP;;;;;;;;;;4.43;3.17;2.33;2.15;1.68;1.61;1.71;;;;;;0;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);616;Poland;FEMALE;PER_100000_EMP;;;;;;;;;;0.52;0.33;0.22;0.32;0.22;0.19;0.24;;;;;;0;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);616;Poland;MALE;PER_100000_EMP;;;;;;;;;;7.23;5.74;4.04;3.65;2.88;2.78;2.91;;;;;;0;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);620;Portugal;BOTHSEX;PER_100000_EMP;8.7;8.3;8.1;7.1;7;7;6;6.3;;4.21;4.28;5.12;4.8;3.63;3.58;3.54;3;2.94;2.12;2.12;2.72;1.9;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);620;Portugal;FEMALE;PER_100000_EMP;1.1;0.7;0.9;0.7;0.4;0.7;0.4;0.4;;0.25;0.26;0.57;0.4;0.28;0.37;0.09;;;;;;0.2;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);620;Portugal;MALE;PER_100000_EMP;14.3;14;13.4;11.7;12;11.7;12;10.8;;7.7;7.83;8.33;8.03;6.77;6.6;6.81;;;;;;3.7;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);620;Portugal;BOTHSEX;PER_100000_EMP;;;;;;;;;;7.65;7.32;20.33;10.46;8.89;0;8.06;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);620;Portugal;FEMALE;PER_100000_EMP;;;;;;;;;;0;0;20.8;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);620;Portugal;MALE;PER_100000_EMP;;;;;;;;;;14.84;16.61;20.73;19.85;16.94;0;17.69;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);620;Portugal;BOTHSEX;PER_100000_EMP;;;;;;;;;;7.15;7.64;15.78;14.94;0;8.39;7.57;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);620;Portugal;FEMALE;PER_100000_EMP;;;;;;;;;;0;0;0;5.46;0;4.25;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);620;Portugal;MALE;PER_100000_EMP;;;;;;;;;;13.91;15.12;28.93;25.3;0;13.77;16.08;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);620;Portugal;BOTHSEX;PER_100000_EMP;;;;;;;;;;4.09;4.14;4.74;4.55;3.68;3.51;3.44;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);620;Portugal;FEMALE;PER_100000_EMP;;;;;;;;;;0.26;0.27;0.46;0.28;0.29;0.28;0.09;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);620;Portugal;MALE;PER_100000_EMP;;;;;;;;;;7.44;7.54;7.75;7.66;6.85;6.52;6.61;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);630;Puerto Rico;BOTHSEX;PER_100000_EMP;4.05;;;;;8.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);634;Qatar;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;;1.71;;5.87;;;;2.96;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);634;Qatar;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;;;0;;0.7;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);634;Qatar;MALE;PER_100000_EMP;;;;;;;;;;;;;;;;;1.96;;6.69;;;;3.55;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);634;Qatar;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;;1.79;;6.19;;;;3.14;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);634;Qatar;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;;;0;;0.81;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);634;Qatar;MALE;PER_100000_EMP;;;;;;;;;;;;;;;;;2.04;;6.95;;;;3.69;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);634;Qatar;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);634;Qatar;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);634;Qatar;MALE;PER_100000_EMP;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);410;Republic of Korea;BOTHSEX;PER_100000_EMP;14.26;12.27;12.02;13.28;13.53;11.65;10.59;9.07;8.69;8.18;7.85;7.86;7.29;7.06;5.81;5.31;5.26;5.19;5.09;4.57;4.65;4.27;4.33;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);498;Republic of Moldova;BOTHSEX;PER_100000_EMP;6.5;5;5.3;5.6;4.9;6.4;4.7;7.1;5.3;4.9;6.6;;;6.2;5.9;5.7;4.9;6.8;6.2;5.8;5.2;4.8;4.8;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);498;Republic of Moldova;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;;;1.3;;0.3;0.6;;;0.6;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);498;Republic of Moldova;MALE;PER_100000_EMP;;;;;;;;;;;;;;;;;9;14.5;12.6;11.4;10.9;10.1;9.5;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);638;Réunion;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;2.26;;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);642;Romania;BOTHSEX;PER_100000_EMP;8;7.07;7;7;7;8.99;7.17;8.41;9;4.45;5.3;6.39;5.78;5.6;5.52;5.56;3.77;4.49;4.33;3;2.88;2.63;1.79;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);642;Romania;FEMALE;PER_100000_EMP;;;;;;;;;;0.84;0.93;1.06;0.6;0.59;0.38;0.5;;;;;;;0.15;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);642;Romania;MALE;PER_100000_EMP;;;;;;;;;;7.37;9.38;12.27;11.55;11.17;11.21;10.13;;;;;;;1.64;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);642;Romania;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);642;Romania;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);642;Romania;MALE;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);642;Romania;BOTHSEX;PER_100000_EMP;;;;;;;;;;47.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);642;Romania;BOTHSEX;PER_100000_EMP;;;;;;;;;;4.41;5.25;6.31;5.78;5.61;5.49;5.52;;;;;;;1.79;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);642;Romania;FEMALE;PER_100000_EMP;;;;;;;;;;0.85;0.93;1.06;0.6;0.59;0.39;0.5;;;;;;;0.15;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);642;Romania;MALE;PER_100000_EMP;;;;;;;;;;7.3;9.29;12.1;11.56;11.19;11.13;10.06;;;;;;;1.64;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);643;Russian Federation;BOTHSEX;PER_100000_EMP;14.9;15;13.8;13.1;12.9;12.4;11.9;12.39;10.87;9;9;9;8;8;7;6;6;6;5;5;5;6.03;5;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);643;Russian Federation;FEMALE;PER_100000_EMP;2;2.2;2;1.7;2;1.9;2;1.56;1.77;2;1;1;2;1;1;1;1;1;1;1;1;1.05;1;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);643;Russian Federation;MALE;PER_100000_EMP;25;25;23.2;22.3;21.7;21.1;20.2;21.25;18.41;15;16;15;14;13;11;10;10;9;9;9;7;9.64;9;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);670;Saint Vincent and the Grenadines;BOTHSEX;PER_100000_EMP;0;0;0;0;0;0;0;0;2.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);670;Saint Vincent and the Grenadines;FEMALE;PER_100000_EMP;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);670;Saint Vincent and the Grenadines;MALE;PER_100000_EMP;0;0;0;0;0;0;0;0;4.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);674;San Marino;BOTHSEX;PER_100000_EMP;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);690;Seychelles;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;;;;4.79;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);702;Singapore;BOTHSEX;PER_100000_EMP;10.82;7.93;10.15;11.81;8.2;6.85;3.09;2.9;2.8;2.9;2.2;2.3;2.1;2.1;1.8;1.9;1.9;1.2;1.2;1.1;0.9;1.1;1.3;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);703;Slovakia;BOTHSEX;PER_100000_EMP;4.27;4.91;4.29;4.66;3.91;3.72;4.6;4.1;4.2;1.92;1.91;1.56;2.17;2.4;1.69;2.67;2;2;1.83;1.5;1.49;1.52;1.4;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);703;Slovakia;FEMALE;PER_100000_EMP;0.52;0.21;0.53;0.53;0.76;0.21;0.21;1.2;2.21;0.37;0.37;0.16;0;0.19;0;0.21;0;;;;0;0.09;0.09;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);703;Slovakia;MALE;PER_100000_EMP;7.51;9.02;7.58;8.28;6.58;6.6;8.5;6.4;8;3.24;3.2;2.94;4.31;4.17;3.04;4.85;3;;;;2.86;2.96;2.74;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);703;Slovakia;BOTHSEX;PER_100000_EMP;;;;;;;;;;67.18;70.22;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);703;Slovakia;MALE;PER_100000_EMP;;;;;;;;;;87.3;95.51;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);703;Slovakia;BOTHSEX;PER_100000_EMP;;;;;;;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;
